Gene	FDR
CYLC1.1538	0.346414938709572
CYLC2.1539	0.437637489385862
CYLD.1540	2.17436452705588e-16
CYMP.643160	0.99796341828879
CYP11A1.1583	2.91327784271696e-56
CYP11B1.1584	0.00233108730029364
CYP11B2.1585	0.202254242055247
CYP17A1.1586	1.04840262628334e-16
CYP19A1.1588	7.01109038029364e-15
CYP1A1.1543	0.00352063898103334
CYP1A2.1544	3.4304054127905e-07
CYP1B1.1545	1.23857808562339e-42
CYP20A1.57404	4.63772487442776e-23
CYP21A2.1589	9.99309738905908e-67
CYP24A1.1591	3.6636345944604e-26
CYP26A1.1592	6.5838213278695e-29
CYP26B1.56603	1.19900326222511e-42
CYP26C1.340665	3.90371016182702e-14
CYP27A1.1593	5.06950132678714e-33
CYP27B1.1594	2.43689860143274e-13
CYP27C1.339761	3.95281246321696e-66
CYP2A13.1553	4.44559360236307e-05
CYP2A6.1548	1.59648876422171e-33
CYP2A7.1549	8.18922700879566e-38
CYP2B6.1555	2.7780255576968e-61
CYP2B7P1.1556	4.89844209225636e-84
CYP2C18.1562	1.80169651175999e-17
CYP2C19.1557	0.212842106504234
CYP2C8.1558	1.74373089360762e-06
CYP2C9.1559	0.1259213744299
CYP2D6.1565	2.23667979391012e-31
CYP2D7P1.1564	5.5590073346606e-44
CYP2E1.1571	1.11142595420086e-22
CYP2F1.1572	0.0104660189518161
CYP2J2.1573	0.531739719160184
CYP2R1.120227	9.27212402829891e-19
CYP2S1.29785	0.00168580902607621
CYP2U1.113612	4.5467963214468e-34
CYP2W1.54905	5.10552470918905e-15
CYP39A1.51302	1.37610402687848e-73
CYP3A43.64816	0.127818581718122
CYP3A4.1576	0.0108789841158773
CYP3A5.1577	9.89886626103968e-24
CYP3A7.1551	0.000318902496739758
CYP46A1.10858	4.87051663437932e-28
CYP4A11.1579	1.18551105395193e-42
CYP4A22.284541	4.71009573864562e-32
CYP4B1.1580	2.38820949676075e-63
CYP4F11.57834	1.13623576809711e-33
CYP4F12.66002	2.78261384764025e-43
CYP4F22.126410	7.51483409740611e-49
CYP4F2.8529	6.94869078747177e-19
CYP4F3.4051	0.00181367570742746
CYP4F8.11283	3.6755113872309e-51
CYP4V2.285440	3.60311689726618e-21
CYP4X1.260293	4.95454136771471e-43
CYP4Z1.199974	5.55289758741895e-53
CYP4Z2P.163720	1.01491180225553e-76
CYP51A1.1595	6.68496901330509e-19
CYP7A1.1581	3.51568196555939e-29
CYP7B1.9420	6.417871947736e-74
CYP8B1.1582	8.95669809677627e-18
CYR61.3491	1.01536164060648e-56
CYS1.192668	2.847632044156e-42
CYSLTR1.10800	2.77039063911569e-30
CYSLTR2.57105	2.51149651458296e-28
CYTH1.9267	1.08159912090676e-30
CYTH2.9266	3.07749977451566e-42
CYTH3.9265	3.36765904564913e-38
CYTH4.27128	2.62166297507102e-33
CYTIP.9595	1.9534712613481e-31
CYTL1.54360	8.36371992344625e-55
CYTSA.23384	2.29425647165013e-07
CYTSB.92521	9.28343416273323e-06
CYYR1.116159	1.30034223020741e-56
CYorf15A.246126	0.0466378259044389
CYorf15B.84663	0.430032604566222
D2HGDH.728294	1.82716967144349e-47
D4S234E.27065	7.30668294548831e-59
DAAM1.23002	7.2986573834421e-33
DAAM2.23500	4.78965269790744e-26
DAB1.1600	6.23308297693556e-05
DAB2IP.153090	6.90095669026517e-36
DAB2.1601	3.8824182372236e-52
DACH1.1602	1.0704692083542e-85
DACH2.117154	4.99414983043558e-06
DACT1.51339	7.23601773790226e-35
DACT2.168002	7.50186670323163e-47
DACT3.147906	2.23640511893526e-54
DAD1L.56286	7.52505082760402e-06
DAD1.1603	4.34034723655417e-12
DAG1.1605	5.13185285203933e-07
DAGLA.747	0.00795744716360248
DAGLB.221955	1.07792342417234e-14
DAK.26007	4.24056400823435e-61
DALRD3.55152	1.55321238370612e-79
DAND5.199699	2.37035331642917e-18
DAOA.267012	0.505314221603742
DAO.1610	0.527576529482507
DAP3.7818	2.9013754295967e-23
DAPK1.1612	6.62300408663753e-56
DAPK2.23604	5.72412631425599e-14
DAPK3.1613	1.41796952016978e-27
DAPL1.92196	2.69733116140049e-09
DAPP1.27071	7.91851589642139e-31
DAP.1611	0.000513206078762762
DARC.2532	5.01958469561981e-74
DARS2.55157	1.06714979457515e-31
DARS.1615	1.89069191915114e-24
DAXX.1616	1.18203365421086e-14
DAZ1.1617	0.186351727276465
DAZ2.57055	0.658178155142459
DAZAP1.26528	5.22708427688821e-65
DAZAP2.9802	9.95486538177143e-69
DAZL.1618	2.83851788960996e-34
DBC1.1620	3.16273879624534e-25
DBF4B.80174	8.70753079956072e-22
DBF4.10926	2.17584740393878e-68
DBH.1621	1.12565764482778e-19
DBI.1622	1.30228095699892e-12
DBN1.1627	7.58023212535968e-28
DBNDD1.79007	1.72418060329385e-25
DBNDD2.55861	1.12409996029082e-33
DBNL.28988	2.16446227691927e-17
DBP.1628	8.13127758451672e-22
DBR1.51163	4.02528775045674e-20
DBT.1629	3.7048008366329e-19
DBX1.120237	4.72678611153632e-09
DBX2.440097	4.87401715397685e-64
DCAF10.79269	9.74996011407738e-31
DCAF11.80344	8.03522369241702e-39
DCAF12L1.139170	6.701721928833e-11
DCAF12L2.340578	5.33263019474195e-14
DCAF12.25853	1.37291026728934e-23
DCAF13.25879	2.04645251751185e-61
DCAF15.90379	3.04464688219853e-49
DCAF16.54876	6.13440779009664e-24
DCAF17.80067	4.24891989732449e-12
DCAF4L1.285429	0.246334097357452
DCAF4L2.138009	0.0255150190067628
DCAF4.26094	8.84460900557459e-26
DCAF5.8816	1.42285075258994e-45
DCAF6.55827	2.98045415761224e-10
DCAF7.10238	1.54234519428741e-33
DCAF8L1.139425	0.0028844398596719
DCAF8L2.347442	0.230799636687334
DCAF8.50717	5.4900472673863e-25
DCAKD.79877	4.72192434851454e-19
DCBLD1.285761	1.09861539415229e-38
DCBLD2.131566	6.37426771002843e-33
DCC.1630	1.15790777391264e-18
DCDC1.341019	1.83241027320034e-48
DCDC2B.149069	4.61942959426541e-08
DCDC2.51473	9.08011855872173e-24
DCD.117159	0.00153879817288352
DCHS1.8642	2.55909895145456e-39
DCHS2.54798	5.42273092174175e-71
DCI.1632	1.29992623568638e-34
DCK.1633	9.89719715825103e-20
DCLK1.9201	1.48705920045698e-34
DCLK2.166614	1.91197363316564e-52
DCLK3.85443	7.26116509808478e-06
DCLRE1A.9937	3.82565567516351e-24
DCLRE1B.64858	2.83173548108962e-50
DCLRE1C.64421	1.88745804698199e-39
DCN.1634	1.11582007752822e-67
DCP1A.55802	4.47044410610425e-22
DCP1B.196513	1.64695043554091e-11
DCP2.167227	5.00432140518761e-19
DCPS.28960	4.74889324704213e-62
DCST1.149095	1.53463752467702e-05
DCST2.127579	3.04409232502038e-22
DCTD.1635	3.16770439159684e-15
DCTN1.1639	8.4384014897655e-06
DCTN2.10540	0.0182950557981241
DCTN3.11258	6.46399259317138e-14
DCTN4.51164	8.62878043161201e-81
DCTN5.84516	1.87912976325125e-19
DCTN6.10671	1.62384649992801e-07
DCTPP1.79077	1.41400581683735e-05
DCT.1638	3.61774689186525e-30
DCUN1D1.54165	1.64525975305895e-38
DCUN1D2.55208	9.53493759850228e-07
DCUN1D3.123879	1.10619548538907e-20
DCUN1D4.23142	6.68408825158531e-08
DCUN1D5.84259	3.21206634575875e-39
DCXR.51181	1.53840493780885e-37
DCX.1641	1.41003181821607e-11
DDA1.79016	6.73419980334233e-44
DDAH1.23576	2.6692131998388e-10
DDAH2.23564	6.7980297876647e-27
DDB1.1642	8.68673065730781e-14
DDB2.1643	5.85021822734665e-16
DDC.1644	3.13730442075277e-40
DDHD1.80821	2.61546796638504e-05
DDHD2.23259	2.21030497999067e-08
DDI1.414301	4.7963811019193e-05
DDI2.84301	5.41886848630257e-28
DDIT3.1649	5.92483435119055e-18
DDIT4L.115265	2.43394301223727e-19
DDIT4.54541	3.05617845177559e-39
DDN.23109	3.21951514792306e-66
DDOST.1650	6.72530436173079e-32
DDO.8528	4.26203670204708e-40
DDR1.780	1.94870648251623e-17
DDR2.4921	1.04414893919488e-46
DDRGK1.65992	4.9466039692062e-25
DDTL.100037417	2.11796655896897e-27
DDT.1652	8.67847213926869e-21
DDX10.1662	1.25613430579437e-25
DDX11L2.84771	0.608382729043898
DDX11.1663	8.96508374207596e-41
DDX12.440081	1.05573774192083e-48
DDX17.10521	2.61711714352218e-10
DDX18.8886	8.79794728331593e-44
DDX19A.55308	1.869895321549e-41
DDX19B.11269	6.3150688978604e-15
DDX1.1653	1.21112239099239e-32
DDX20.11218	1.25504468289727e-14
DDX21.9188	1.82624966384391e-34
DDX23.9416	1.54222803364242e-21
DDX24.57062	3.13972119358046e-06
DDX25.29118	2.68387380774946e-09
DDX26B.203522	2.06759714609239e-93
DDX27.55661	4.16792107633669e-23
DDX28.55794	2.81791269256395e-36
DDX31.64794	0.429866916762099
DDX39.10212	5.84034131697969e-56
DDX3X.1654	9.77959914404686e-25
DDX3Y.8653	0.0238418439081546
DDX41.51428	4.55743206650172e-17
DDX42.11325	1.00110957825245e-10
DDX43.55510	1.50714751375345e-15
DDX46.9879	2.00174547195245e-20
DDX47.51202	9.95180682567197e-16
DDX49.54555	1.44281409543923e-37
DDX4.54514	0.00706047984272698
DDX50.79009	4.64713338879205e-06
DDX51.317781	3.32813607634373e-19
DDX52.11056	1.8805597379084e-18
DDX53.168400	0.0642105299034126
DDX54.79039	5.04772520964987e-23
DDX55.57696	3.86933889829817e-18
DDX56.54606	3.53269219594651e-17
DDX58.23586	0.00552382864393792
DDX59.83479	6.12788378363537e-10
DDX5.1655	5.91597596794999e-10
DDX60L.91351	0.000185186026853709
DDX60.55601	1.23959307915741e-07
DDX6.1656	3.21662618086953e-24
DEAF1.10522	3.81393111143552e-22
DEC1.50514	0.00874871051280863
DECR1.1666	5.49909609961681e-09
DECR2.26063	1.70827124403069e-35
DEDD2.162989	2.08917156776076e-16
DEDD.9191	3.87205880860159e-29
DEF6.50619	7.02248786907133e-29
DEF8.54849	1.33771349922504e-35
DEFA1B.728358	1.76734861830687e-09
DEFA4.1669	0.00154161446390609
DEFA5.1670	0.0151806585439761
DEFA6.1671	0.344158536024182
DEFB103B.414325	2.12054024708937e-09
DEFB104A.140596	0.670883963730354
DEFB105A.245908	0.306746952403726
DEFB106A.245909	0.306746952403726
DEFB107A.245910	0.596218314222099
DEFB108B.245911	0.262711331659446
DEFB109P1B.641517	0.0321801434670451
DEFB109P1.245912	0.971861045981289
DEFB110.245913	0.61462836677449
DEFB113.245927	0.409366788023134
DEFB115.245929	0.00318741739776838
DEFB118.117285	0.0192500803057086
DEFB119.245932	0.165073148040742
DEFB121.245934	0.413304129524353
DEFB123.245936	0.606170350823043
DEFB124.245937	0.000157147579079228
DEFB125.245938	0.044797797211065
DEFB126.81623	0.000878997029227016
DEFB127.140850	0.658178155142459
DEFB128.245939	0.671267017381873
DEFB129.140881	0.923354647096891
DEFB130.245940	0.673317531191499
DEFB131.644414	0.784636411621166
DEFB132.400830	2.33665526445191e-69
DEFB134.613211	0.565048080551634
DEFB135.613209	0.3075105535414
DEFB136.613210	0.494640766622264
DEFB1.1672	6.02805705298288e-61
DEFB4A.1673	8.01626858400472e-06
DEGS1.8560	2.63513011931221e-06
DEGS2.123099	7.5729239743114e-97
DEK.7913	7.47472955570997e-73
DEM1.64789	5.03899082923567e-33
DENND1A.57706	0.0001297791229536
DENND1B.163486	6.12504548990994e-23
DENND1C.79958	2.80683112956222e-07
DENND2A.27147	8.41879431422926e-22
DENND2C.163259	2.58356501715618e-35
DENND2D.79961	8.18298014588445e-27
DENND3.22898	3.3128628245039e-30
DENND4A.10260	9.26734949432344e-31
DENND4B.9909	4.68075311440871e-30
DENND4C.55667	6.58324535310363e-27
DENND5A.23258	6.47503156940889e-20
DENND5B.160518	2.56103277694866e-24
DENR.8562	5.09021875607883e-35
DEPDC1B.55789	2.18906562893269e-78
DEPDC1.55635	3.15311461613764e-90
DEPDC4.120863	6.43521852990497e-06
DEPDC5.9681	0.0517178847627288
DEPDC6.64798	2.20921258781828e-32
DEPDC7.91614	1.5698195563324e-50
DERA.51071	2.44964681242168e-20
DERL1.79139	5.37813038766942e-31
DERL2.51009	0.0731194630219213
DERL3.91319	2.62178853761072e-23
DES.1674	3.34416592198571e-39
DET1.55070	8.17423997347775e-11
DEXI.28955	3.24948819538705e-10
DFFA.1676	4.47923532686803e-24
DFFB.1677	7.11598647031486e-37
DFNA5.1687	5.64059096622763e-40
DFNB31.25861	9.09557720524381e-17
DFNB59.494513	9.73399869994252e-23
DGAT1.8694	6.20439532435194e-10
DGAT2L6.347516	1.48984575956762e-07
DGAT2.84649	3.11665464809869e-52
DGCR10.26222	2.6990275086693e-17
DGCR11.25786	0.243797276145565
DGCR14.8220	4.2661871822155e-41
DGCR2.9993	1.46672693952516e-06
DGCR5.26220	3.87995115866999e-49
DGCR6L.85359	3.4061044336085e-22
DGCR6.8214	1.67739335758748e-15
DGCR8.54487	1.55903567096569e-15
DGCR9.25787	9.55014863233075e-33
DGKA.1606	9.18862060414148e-29
DGKB.1607	2.37606752469437e-18
DGKD.8527	1.33380528482123e-44
DGKE.8526	6.75691982023234e-21
DGKG.1608	6.14233220104472e-52
DGKH.160851	1.04282961235808e-18
DGKI.9162	3.62316976047393e-37
DGKK.139189	0.00348381257974047
DGKQ.1609	1.04519955725585e-33
DGKZ.8525	2.54124846861871e-46
DGUOK.1716	6.00685643009685e-34
DHCR24.1718	9.13118664637258e-32
DHCR7.1717	7.94431464498735e-49
DHDDS.79947	2.89970760516877e-07
DHDH.27294	4.51026843406767e-22
DHDPSL.112817	1.05386424905297e-38
DHFRL1.200895	3.28654140073184e-37
DHFR.1719	3.9852832327692e-25
DHH.50846	4.90902871409931e-61
DHODH.1723	2.1700787832176e-19
DHPS.1725	1.78722549977594e-36
DHRS11.79154	1.62339759267209e-21
DHRS12.79758	7.60240342688128e-47
DHRS13.147015	1.69878925781568e-27
DHRS1.115817	7.15653408024367e-16
DHRS2.10202	1.32289057034038e-55
DHRS3.9249	4.24615772952871e-19
DHRS4L1.728635	4.54987082977304e-26
DHRS4L2.317749	2.75990033486564e-31
DHRS4.10901	1.22346904862907e-32
DHRS7B.25979	4.74910139993354e-15
DHRS7C.201140	0.251700615457036
DHRS7.51635	4.71819505111781e-22
DHRS9.10170	6.53701771106695e-22
DHRSX.207063	1.25462962042475e-26
DHTKD1.55526	2.35812130015533e-45
DHX15.1665	4.37545431808745e-19
DHX16.8449	9.5513398288678e-20
DHX29.54505	1.28066077530719e-51
DHX30.22907	5.35580086561669e-18
DHX32.55760	1.73018422448613e-11
DHX33.56919	1.46645931109026e-17
DHX34.9704	3.26532816315415e-35
DHX35.60625	0.0482325561948205
DHX36.170506	9.75850357078145e-36
DHX37.57647	4.38589437927993e-13
DHX38.9785	1.26125142458855e-31
DHX40P1.653645	0.0296924251606338
DHX40.79665	3.19366014273238e-44
DHX57.90957	1.35877357267536e-23
DHX58.79132	1.91359866029631e-20
DHX8.1659	3.95420852063054e-15
DHX9.1660	9.20625378566584e-32
DIABLO.56616	3.63075953467841e-17
DIAPH1.1729	4.82341079465635e-25
DIAPH2.1730	5.94248593837216e-47
DIAPH3.81624	1.35579170293171e-74
DICER1.23405	3.89669521367042e-22
DIDO1.11083	4.20082063424041e-13
DIMT1L.27292	4.38584625025654e-11
DIO1.1733	4.42306725103755e-43
DIO2.1734	3.82718218746907e-23
DIO3OS.64150	2.19188972692427e-41
DIO3.1735	1.03759220397242e-28
DIP2A.23181	0.117821353017037
DIP2B.57609	3.24932142435876e-34
DIP2C.22982	2.33576724363258e-12
DIRAS1.148252	2.26393954798056e-29
DIRAS2.54769	5.97318455342917e-15
DIRAS3.9077	5.0752055924581e-41
DIRC1.116093	5.70258299211222e-15
DIRC2.84925	1.18555192991416e-16
DIRC3.729582	9.9389189129444e-09
DIS3L2.129563	9.41368194228197e-16
DIS3L.115752	4.28480780866248e-41
DIS3.22894	4.85898806906443e-15
DISC1.27185	7.02164458281018e-60
DISC2.27184	6.94307281364821e-05
DISP1.84976	4.24971040176219e-30
DISP2.85455	0.00168086773142279
DIXDC1.85458	2.92644221923922e-56
DKC1.1736	2.94752094655559e-81
DKFZP434H168.26077	0.0431745046923044
DKFZP434K028.26070	0.10971505315231
DKFZP434L187.26082	4.14994970214573e-35
DKFZP586I1420.222161	4.05567559663828e-30
DKFZP686I15217.401232	4.15305180058721e-11
DKFZp434J0226.93429	3.64798641959105e-09
DKFZp434L192.222029	0.0109987734572377
DKFZp566F0947.94023	7.32529227301173e-19
DKFZp686A1627.266695	0.000279625330876147
DKFZp686O24166.374383	2.53762395391057e-17
DKFZp761E198.91056	7.30252672078886e-21
DKFZp779M0652.374387	5.03667742856369e-17
DKK1.22943	2.64281774241687e-34
DKK2.27123	5.58786867527256e-40
DKK3.27122	9.390249243159e-44
DKK4.27121	2.38073182859811e-06
DKKL1.27120	5.00544082769309e-15
DLAT.1737	5.83916790913624e-33
DLC1.10395	1.50277874170767e-53
DLD.1738	3.13615288784655e-18
DLEC1.9940	1.60619462608255e-22
DLEU1.10301	9.82416846249933e-13
DLEU2L.79469	0.100128909143316
DLEU2.8847	2.89242482676142e-05
DLEU7.220107	1.17188512243134e-11
DLG1.1739	9.22523590041707e-18
DLG2.1740	7.26736253917874e-33
DLG3.1741	8.02066812299944e-41
DLG4.1742	5.77733962084511e-40
DLG5.9231	1.09527976101164e-34
DLGAP1.9229	2.06808865006565e-06
DLGAP2.9228	9.1835397405901e-31
DLGAP3.58512	4.1646847140223e-21
DLGAP4.22839	2.15684345468334e-14
DLGAP5.9787	1.4821106219291e-81
DLK1.8788	5.08065945041044e-20
DLK2.65989	3.3360939465602e-44
DLL1.28514	4.86141893597819e-52
DLL3.10683	9.47990819576132e-33
DLL4.54567	2.33767009210189e-36
DLST.1743	0.00441718863902787
DLX1.1745	0.00351163113294696
DLX2.1746	2.70020445503085e-15
DLX3.1747	0.0988279872418444
DLX4.1748	4.96343205913973e-15
DLX5.1749	1.03216497060673e-41
DLX6AS.285987	1.86377732130028e-38
DLX6.1750	1.04347778903324e-38
DMAP1.55929	2.36599585346538e-27
DMBT1.1755	2.38074289397593e-23
DMBX1.127343	3.03899964856504e-11
DMC1.11144	0.00192259149096628
DMD.1756	2.00855134922712e-102
DMGDH.29958	1.36580037052422e-42
DMKN.93099	7.96165591582295e-20
DMP1.1758	9.40892736592751e-05
DMPK.1760	7.30150439012804e-36
DMRT1.1761	3.89230923487829e-75
DMRT2.10655	1.15118143477406e-32
DMRT3.58524	1.90967743918904e-37
DMRTA1.63951	2.00810370009192e-39
DMRTA2.63950	4.05999614169504e-53
DMRTB1.63948	9.1126706582566e-07
DMRTC1B.728656	6.26090858371105e-27
DMRTC1.63947	0.000672374432802635
DMRTC2.63946	0.00057534426534763
DMTF1.9988	7.27383830930107e-05
DMWD.1762	1.1951008300832e-30
DMXL1.1657	1.17102115529465e-55
DMXL2.23312	2.16428698662549e-10
DNA2.1763	3.48205173187197e-48
DNAH10.196385	0.0160332627053631
DNAH11.8701	1.74135659940949e-24
DNAH12.201625	6.41808311441482e-09
DNAH14.127602	2.43775120352033e-10
DNAH17.8632	4.41763331677577e-32
DNAH1.25981	4.10457266376239e-25
DNAH2.146754	3.4570935692622e-10
DNAH3.55567	0.000281763025376422
DNAH5.1767	1.22354661081005e-70
DNAH6.1768	5.14151302376608e-34
DNAH7.56171	4.44036242393656e-79
DNAH8.1769	2.19094053061644e-09
DNAH9.1770	1.13897729285649e-53
DNAI1.27019	1.76977431292229e-38
DNAI2.64446	8.2733966747667e-05
DNAJA1.3301	4.7226727433263e-34
DNAJA2.10294	1.24847932049232e-12
DNAJA3.9093	2.22230404111857e-28
DNAJA4.55466	7.16361177122807e-45
DNAJB11.51726	1.48973704160301e-63
DNAJB12.54788	6.94942777848991e-16
DNAJB13.374407	0.00014385060602507
DNAJB14.79982	2.81570851358869e-42
DNAJB1.3337	0.00130771739660165
DNAJB2.3300	5.0185431991008e-22
DNAJB3.414061	0.576794920282331
DNAJB4.11080	5.78631722718408e-35
DNAJB5.25822	6.31363645170301e-31
DNAJB6.10049	6.59866050390145e-15
DNAJB7.150353	0.00399147594564154
DNAJB8.165721	0.143478076802286
DNAJB9.4189	2.90090141476937e-11
DNAJC10.54431	7.72625850998267e-17
DNAJC11.55735	3.04635447328662e-20
DNAJC12.56521	8.25285558072199e-89
DNAJC13.23317	5.11562544594697e-25
DNAJC14.85406	1.74760341201619e-76
DNAJC15.29103	0.188404778812874
DNAJC16.23341	9.64056771759553e-54
DNAJC17.55192	5.6877481953102e-53
DNAJC18.202052	1.74109048714719e-30
DNAJC19.131118	1.03127982822194e-18
DNAJC1.64215	5.25306868423975e-40
DNAJC21.134218	2.59454119110884e-14
DNAJC22.79962	1.28038851571608e-29
DNAJC24.120526	4.98872621612187e-14
DNAJC25.GNG10.552891	0.000882283781602875
DNAJC25.548645	9.38135149626283e-12
DNAJC27.51277	4.07646951273614e-24
DNAJC28.54943	2.24516899793289e-12
DNAJC2.27000	1.43301974654791e-51
DNAJC30.84277	5.07940213611132e-16
DNAJC3.5611	2.34597801819766e-21
DNAJC4.3338	4.5761731066125e-27
DNAJC5B.85479	0.000445039082061296
DNAJC5G.285126	4.72356215855829e-14
DNAJC5.80331	6.73146125173478e-05
DNAJC6.9829	2.21068300250787e-18
DNAJC7.7266	6.42804670408723e-16
DNAJC8.22826	1.53843942182041e-10
DNAJC9.23234	6.31793207126144e-46
DNAL1.83544	8.73330384759331e-87
DNAL4.10126	3.46444551779907e-11
DNALI1.7802	2.53891503609254e-93
DNASE1L1.1774	0.00016569952988309
DNASE1L2.1775	2.73333799649041e-40
DNASE1L3.1776	1.28651779507833e-63
DNASE1.1773	1.10539759390691e-24
DNASE2B.58511	2.99423640641821e-20
DNASE2.1777	1.41499838005634e-11
DND1.373863	1.49047189286069e-38
DNER.92737	2.87506158703876e-57
DNHD1.144132	3.32615723144002e-10
DNLZ.728489	2.34653652066965e-21
DNM1L.10059	5.75031259980586e-37
DNM1P35.100128285	6.05416616869072e-20
DNM1.1759	7.41324440172667e-28
DNM2.1785	4.68516529977503e-15
DNM3.26052	6.19565492713381e-53
DNMBP.23268	9.38608880008131e-61
DNMT1.1786	4.18606780803111e-24
DNMT3A.1788	1.19620714593823e-38
DNMT3B.1789	1.9582874241874e-51
DNMT3L.29947	1.21590362469061e-07
DNPEP.23549	6.92819864254274e-23
DNTTIP1.116092	1.37587427401056e-21
DNTTIP2.30836	7.37985929960402e-24
DNTT.1791	0.019081713669594
DOC2A.8448	9.67502304479645e-28
DOC2B.8447	6.37712477509744e-33
DOCK10.55619	1.57902116935722e-23
DOCK11.139818	8.23843362840656e-51
DOCK1.1793	4.96042045061486e-45
DOCK2.1794	7.52564624074492e-29
DOCK3.1795	4.12288198422304e-30
DOCK4.9732	2.56113155240969e-29
DOCK5.80005	3.82614656716462e-22
DOCK6.57572	7.31726587266761e-27
DOCK7.85440	1.17930428018656e-49
DOCK8.81704	1.37433200145101e-34
DOCK9.23348	7.79477692311165e-17
DOHH.83475	2.85575141008496e-35
DOK1.1796	2.55832932655195e-35
DOK2.9046	3.44309420334364e-38
DOK3.79930	1.2748473707625e-18
DOK4.55715	4.37073917604728e-19
DOK5.55816	1.56869624830509e-59
DOK6.220164	3.67459222861805e-43
DOK7.285489	6.45426722844912e-44
DOLK.22845	3.60249237219315e-36
DOLPP1.57171	3.40951688845477e-19
DOM3Z.1797	7.09712349286044e-42
DONSON.29980	5.33637035139855e-69
DOPEY1.23033	2.24418310686377e-12
DOPEY2.9980	6.24593941987161e-30
DOT1L.84444	1.33779618933736e-18
DPAGT1.1798	6.01306316755842e-06
DPCD.25911	4.74802785723977e-15
DPCR1.135656	1.50181993036544e-06
DPEP1.1800	1.7889505774695e-34
DPEP2.64174	4.79070318758083e-34
DPEP3.64180	1.21961788568301e-11
DPF1.8193	5.75108286489926e-12
DPF2.5977	6.91379231906195e-05
DPF3.8110	3.53093866985493e-67
DPH1.1801	4.23092277232184e-15
DPH2.1802	6.69346862814309e-57
DPH3B.100132911	2.67777121365656e-20
DPH3.285381	1.76857654518524e-14
DPH5.51611	0.00576249960433634
DPM1.8813	1.77153781633278e-33
DPM2.8818	2.29539569111763e-13
DPM3.54344	8.23804045896875e-29
DPP10.57628	0.00429329751456322
DPP3.10072	1.76979521629431e-07
DPP4.1803	7.51170471755187e-41
DPP6.1804	1.29297504812345e-25
DPP7.29952	4.53732692607501e-36
DPP8.54878	7.59952544492652e-37
DPP9.91039	1.60445566496697e-23
DPPA2.151871	2.03385257849927e-12
DPPA3.359787	1.89416114886901e-06
DPPA4.55211	1.69037961534576e-12
DPPA5.340168	0.00390481652368443
DPRXP4.503645	0.0392109243998817
DPRX.503834	0.0357260441803607
DPT.1805	6.04314194805952e-66
DPY19L1.23333	8.40191086650547e-13
DPY19L2P1.554236	2.19784497382375e-06
DPY19L2P2.349152	0.0026462118054421
DPY19L2P4.442523	5.84409829502523e-38
DPY19L2.283417	3.52773405170645e-10
DPY19L3.147991	1.17801825751504e-31
DPY19L4.286148	4.72346684685617e-20
DPY30.84661	4.32356589809347e-34
DPYD.1806	1.61524982705241e-53
DPYSL2.1808	9.64597175499588e-60
DPYSL3.1809	1.55614745470198e-42
DPYSL4.10570	6.92212404321937e-14
DPYSL5.56896	1.04772246816723e-35
DPYS.1807	1.0341025651383e-42
DQX1.165545	1.97295000045803e-25
DR1.1810	2.55363072055995e-23
DRAM1.55332	8.48924146322817e-14
